tweet_id,text,source,user_id,sentiment,topic,rumor_label
1509,Community event happening this weekend! Join us!,Science Journal,756725,Neutral,Tech,True
1510,Feeling great today! #positivevibes,Science Journal,894037,Negative,Cybersecurity,True
1511,Conspiracy theories are everywhere these days...,News,207281,Neutral,Discovery,False
1512,New tech gadget just released! #excited,News,790766,Negative,Discovery,True
1513,Community event happening this weekend! Join us!,Science Journal,692423,Positive,Animals,False
1514,Just discovered a new species of butterfly!,Tech Magazine,201472,Negative,Tech,True
1515,Community event happening this weekend! Join us!,Science Journal,990071,Neutral,Discovery,True
1516,Weather forecast: Expect rain showers tomorrow.,Health Magazine,654958,Positive,Conspiracy,False
1517,Feeling great today! #positivevibes,Science Journal,592903,Negative,Celebrity,True
1518,Just discovered a new species of butterfly!,Health Magazine,158957,Negative,Weather,False
1519,Conspiracy theories are everywhere these days...,Science Journal,735030,Neutral,Conspiracy,True
1520,Just discovered a new species of butterfly!,Twitter,899849,Positive,UFO,True
1521,Conspiracy theories are everywhere these days...,Online Forum,827984,Positive,Community,False
1522,Community event happening this weekend! Join us!,Online Forum,944543,Positive,UFO,False
1523,New tech gadget just released! #excited,Online Forum,425696,Neutral,COVID-19,True
1524,Animals are so fascinating!,Gossip Magazine,681707,Positive,Tech,True
1525,Celebrity gossip: What's happening in Hollywood?,News,802930,Positive,Conspiracy,True
1526,Just saw a UFO in my backyard! 👽,Government,358699,Neutral,Tech,True
1527,Protect your data with the latest cybersecurity measures.,News,587487,Positive,UFO,False
1528,Just saw a UFO in my backyard! 👽,Science Journal,460058,Negative,Health,False
1529,Feeling great today! #positivevibes,Twitter,938092,Neutral,Weather,True
1530,Feeling great today! #positivevibes,Science Journal,340643,Positive,Celebrity,True
1531,Animals are so fascinating!,News,170979,Positive,COVID-19,False
1532,Animals are so fascinating!,Science Journal,981951,Negative,COVID-19,False
1533,Just saw a UFO in my backyard! 👽,Health Magazine,653357,Negative,Tech,True
1534,Community event happening this weekend! Join us!,Science Journal,512200,Neutral,Discovery,True
1535,Community event happening this weekend! Join us!,Government,129305,Positive,Discovery,False
1536,Just saw a UFO in my backyard! 👽,Online Forum,261173,Neutral,Health,True
1537,Protect your data with the latest cybersecurity measures.,Tech Magazine,880866,Positive,Community,True
1538,Animals are so fascinating!,Twitter,739664,Positive,UFO,False
1539,COVID-19 update: Cases are on the rise again.,Government,748430,Positive,Cybersecurity,True
1540,Feeling great today! #positivevibes,Gossip Magazine,987001,Negative,Celebrity,False
1541,Just saw a UFO in my backyard! 👽,Health Magazine,616514,Negative,Animals,False
1542,Animals are so fascinating!,Tech Magazine,455278,Neutral,COVID-19,False
1543,Animals are so fascinating!,Twitter,582590,Neutral,Animals,False
1544,Animals are so fascinating!,Tech Magazine,716722,Positive,Celebrity,False
1545,Feeling great today! #positivevibes,Government,612984,Neutral,Conspiracy,True
1546,Feeling great today! #positivevibes,Health Magazine,458681,Negative,Health,True
1547,Weather forecast: Expect rain showers tomorrow.,Health Magazine,785969,Neutral,Conspiracy,True
1548,Conspiracy theories are everywhere these days...,Government,928745,Negative,Tech,True
1549,New tech gadget just released! #excited,News,582066,Neutral,Celebrity,False
1550,COVID-19 update: Cases are on the rise again.,Gossip Magazine,895064,Neutral,Discovery,False
1551,Community event happening this weekend! Join us!,Government,778675,Neutral,UFO,True
1552,New tech gadget just released! #excited,Science Journal,702233,Positive,Conspiracy,False
1553,Conspiracy theories are everywhere these days...,News,224157,Neutral,Conspiracy,True
1554,Just saw a UFO in my backyard! 👽,Science Journal,142118,Negative,COVID-19,True
1555,Feeling great today! #positivevibes,Twitter,603172,Negative,COVID-19,False
1556,Feeling great today! #positivevibes,Science Journal,738109,Positive,Health,True
1557,COVID-19 update: Cases are on the rise again.,Government,104876,Neutral,Community,False
1558,Weather forecast: Expect rain showers tomorrow.,Science Journal,676750,Positive,Conspiracy,False
1559,Community event happening this weekend! Join us!,Gossip Magazine,366661,Negative,COVID-19,False
1560,Just saw a UFO in my backyard! 👽,Government,663926,Negative,Cybersecurity,True
1561,Conspiracy theories are everywhere these days...,Twitter,733099,Neutral,COVID-19,False
1562,Protect your data with the latest cybersecurity measures.,Tech Magazine,744855,Neutral,Discovery,False
1563,Conspiracy theories are everywhere these days...,Tech Magazine,984384,Negative,UFO,True
1564,Just saw a UFO in my backyard! 👽,Online Forum,100931,Positive,Celebrity,False
1565,Just discovered a new species of butterfly!,Tech Magazine,945570,Negative,Discovery,False
1566,Celebrity gossip: What's happening in Hollywood?,News,654053,Neutral,Celebrity,True
1567,Protect your data with the latest cybersecurity measures.,Social Media,214254,Positive,Conspiracy,True
1568,Weather forecast: Expect rain showers tomorrow.,Government,697269,Positive,COVID-19,False
1569,Weather forecast: Expect rain showers tomorrow.,Twitter,806589,Positive,Discovery,False
1570,Protect your data with the latest cybersecurity measures.,Social Media,894082,Positive,Conspiracy,True
1571,Animals are so fascinating!,News,438675,Negative,Health,True
1572,Just saw a UFO in my backyard! 👽,Online Forum,108190,Negative,Cybersecurity,False
1573,New tech gadget just released! #excited,Social Media,530996,Positive,Animals,False
1574,COVID-19 update: Cases are on the rise again.,Science Journal,526109,Negative,Animals,True
1575,Conspiracy theories are everywhere these days...,Government,479690,Neutral,Weather,True
1576,COVID-19 update: Cases are on the rise again.,Tech Magazine,881455,Negative,Celebrity,False
1577,Just saw a UFO in my backyard! 👽,Tech Magazine,563078,Negative,UFO,True
1578,Just saw a UFO in my backyard! 👽,News,925410,Negative,Cybersecurity,True
1579,Conspiracy theories are everywhere these days...,News,742734,Positive,Cybersecurity,True
1580,Just discovered a new species of butterfly!,Gossip Magazine,699735,Neutral,Health,True
1581,Community event happening this weekend! Join us!,Online Forum,374511,Positive,Weather,False
1582,Just discovered a new species of butterfly!,Government,356464,Neutral,Animals,True
1583,Conspiracy theories are everywhere these days...,Social Media,673743,Neutral,Discovery,False
1584,Weather forecast: Expect rain showers tomorrow.,Twitter,286291,Positive,Cybersecurity,True
1585,Protect your data with the latest cybersecurity measures.,Gossip Magazine,203375,Negative,Weather,True
1586,New tech gadget just released! #excited,Science Journal,906677,Neutral,Health,False
1587,COVID-19 update: Cases are on the rise again.,Twitter,125164,Positive,Conspiracy,True
1588,Weather forecast: Expect rain showers tomorrow.,Twitter,542873,Negative,UFO,False
1589,Celebrity gossip: What's happening in Hollywood?,Health Magazine,137678,Negative,Animals,True
1590,Weather forecast: Expect rain showers tomorrow.,Online Forum,827122,Neutral,Tech,True
1591,Feeling great today! #positivevibes,Twitter,544561,Positive,COVID-19,False
1592,Weather forecast: Expect rain showers tomorrow.,News,212517,Positive,Tech,False
1593,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,997343,Positive,Conspiracy,True
1594,Feeling great today! #positivevibes,Online Forum,821374,Positive,Weather,True
1595,Conspiracy theories are everywhere these days...,Tech Magazine,786688,Negative,Cybersecurity,True
1596,Community event happening this weekend! Join us!,Health Magazine,879698,Negative,Tech,False
1597,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,275279,Negative,Discovery,False
1598,Community event happening this weekend! Join us!,Gossip Magazine,905257,Positive,Health,False
1599,Conspiracy theories are everywhere these days...,Twitter,233725,Positive,COVID-19,True
1600,New tech gadget just released! #excited,Health Magazine,441147,Negative,Cybersecurity,False
1601,Community event happening this weekend! Join us!,Twitter,903947,Negative,Celebrity,False
1602,Feeling great today! #positivevibes,Social Media,948977,Positive,Cybersecurity,True
1603,Just discovered a new species of butterfly!,News,468994,Negative,Celebrity,False
1604,Animals are so fascinating!,News,691902,Negative,Discovery,True
1605,Animals are so fascinating!,Government,264828,Positive,UFO,True
1606,Community event happening this weekend! Join us!,News,412670,Positive,Discovery,False
1607,Just discovered a new species of butterfly!,Tech Magazine,431543,Positive,Community,False
1608,Just discovered a new species of butterfly!,Science Journal,637237,Positive,Celebrity,True
1609,Protect your data with the latest cybersecurity measures.,Gossip Magazine,280067,Neutral,Conspiracy,False
1610,Community event happening this weekend! Join us!,Twitter,525624,Positive,Animals,True
1611,Weather forecast: Expect rain showers tomorrow.,Science Journal,876743,Negative,Conspiracy,False
1612,Feeling great today! #positivevibes,Tech Magazine,857915,Neutral,Discovery,True
1613,Just discovered a new species of butterfly!,News,711225,Neutral,Celebrity,True
1614,Celebrity gossip: What's happening in Hollywood?,Social Media,579462,Positive,Animals,False
1615,Just discovered a new species of butterfly!,Social Media,693355,Positive,Weather,False
1616,Celebrity gossip: What's happening in Hollywood?,Online Forum,128562,Neutral,Conspiracy,True
1617,Just saw a UFO in my backyard! 👽,Tech Magazine,486786,Neutral,Community,True
1618,Feeling great today! #positivevibes,Tech Magazine,464850,Positive,Animals,False
1619,New tech gadget just released! #excited,Twitter,792413,Neutral,Conspiracy,True
1620,New tech gadget just released! #excited,Science Journal,634003,Negative,COVID-19,False
1621,Animals are so fascinating!,Tech Magazine,475245,Negative,Conspiracy,False
1622,Celebrity gossip: What's happening in Hollywood?,Online Forum,488463,Positive,Tech,True
1623,Just discovered a new species of butterfly!,Health Magazine,938429,Neutral,Community,True
1624,Community event happening this weekend! Join us!,Science Journal,351997,Neutral,Conspiracy,False
1625,Just discovered a new species of butterfly!,Government,614481,Positive,Celebrity,False
1626,COVID-19 update: Cases are on the rise again.,Science Journal,782718,Neutral,Community,True
1627,Conspiracy theories are everywhere these days...,Online Forum,419408,Neutral,Tech,False
1628,Weather forecast: Expect rain showers tomorrow.,News,484462,Neutral,Community,False
1629,New tech gadget just released! #excited,Gossip Magazine,251130,Negative,Cybersecurity,True
1630,Celebrity gossip: What's happening in Hollywood?,Science Journal,453913,Neutral,Tech,True
1631,Animals are so fascinating!,News,468368,Neutral,Cybersecurity,True
1632,Celebrity gossip: What's happening in Hollywood?,Government,214491,Positive,Celebrity,False
1633,New tech gadget just released! #excited,Social Media,593459,Neutral,Community,False
1634,Just discovered a new species of butterfly!,Twitter,994348,Neutral,Discovery,True
1635,Weather forecast: Expect rain showers tomorrow.,Health Magazine,271894,Negative,Weather,True
1636,Animals are so fascinating!,Social Media,783516,Negative,UFO,False
1637,Just saw a UFO in my backyard! 👽,News,358215,Negative,Celebrity,True
1638,Protect your data with the latest cybersecurity measures.,Government,821142,Neutral,Conspiracy,False
1639,COVID-19 update: Cases are on the rise again.,Social Media,832150,Positive,Animals,False
1640,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,624703,Neutral,Discovery,True
1641,Community event happening this weekend! Join us!,Government,721559,Neutral,Animals,False
1642,Animals are so fascinating!,News,208532,Positive,Discovery,True
1643,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,848579,Neutral,Health,True
1644,Community event happening this weekend! Join us!,Social Media,970811,Negative,Tech,False
1645,Weather forecast: Expect rain showers tomorrow.,Government,660397,Negative,Conspiracy,False
1646,Animals are so fascinating!,Gossip Magazine,833940,Neutral,Weather,True
1647,Feeling great today! #positivevibes,Twitter,864739,Neutral,Weather,True
1648,Community event happening this weekend! Join us!,Science Journal,776570,Negative,Health,True
1649,Community event happening this weekend! Join us!,Twitter,909128,Positive,Cybersecurity,True
1650,Weather forecast: Expect rain showers tomorrow.,Government,788043,Positive,Community,False
1651,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,277067,Negative,Health,True
1652,Community event happening this weekend! Join us!,Government,575481,Negative,Animals,True
1653,Protect your data with the latest cybersecurity measures.,Twitter,368862,Positive,Animals,False
1654,COVID-19 update: Cases are on the rise again.,Gossip Magazine,303290,Positive,Tech,False
1655,Weather forecast: Expect rain showers tomorrow.,News,351194,Positive,Health,False
1656,Just discovered a new species of butterfly!,News,241755,Positive,Animals,False
1657,Conspiracy theories are everywhere these days...,News,556576,Positive,Discovery,True
1658,Protect your data with the latest cybersecurity measures.,Twitter,869624,Negative,Community,False
1659,Protect your data with the latest cybersecurity measures.,Twitter,250387,Neutral,Health,True
1660,Animals are so fascinating!,Health Magazine,227718,Positive,Weather,False
1661,Just saw a UFO in my backyard! 👽,Health Magazine,539308,Negative,Health,True
1662,COVID-19 update: Cases are on the rise again.,Twitter,104145,Neutral,Health,False
1663,Weather forecast: Expect rain showers tomorrow.,Science Journal,600481,Negative,Community,True
1664,New tech gadget just released! #excited,Online Forum,966923,Positive,Health,False
1665,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,172026,Negative,Health,True
1666,New tech gadget just released! #excited,Health Magazine,889764,Neutral,Weather,False
1667,Celebrity gossip: What's happening in Hollywood?,Government,662483,Positive,Community,False
1668,Celebrity gossip: What's happening in Hollywood?,News,958211,Neutral,Celebrity,True
1669,Community event happening this weekend! Join us!,Tech Magazine,717638,Negative,Conspiracy,False
1670,Protect your data with the latest cybersecurity measures.,Government,953131,Negative,COVID-19,True
1671,Community event happening this weekend! Join us!,Gossip Magazine,530527,Neutral,Discovery,True
1672,COVID-19 update: Cases are on the rise again.,Gossip Magazine,109978,Neutral,Animals,True
1673,Feeling great today! #positivevibes,Tech Magazine,274643,Neutral,Conspiracy,True
1674,Celebrity gossip: What's happening in Hollywood?,Government,163347,Neutral,Health,True
1675,New tech gadget just released! #excited,Government,202629,Negative,Animals,False
1676,Celebrity gossip: What's happening in Hollywood?,Twitter,378752,Neutral,Cybersecurity,True
1677,Conspiracy theories are everywhere these days...,Health Magazine,345862,Neutral,COVID-19,False
1678,Animals are so fascinating!,Twitter,523597,Negative,Celebrity,True
1679,COVID-19 update: Cases are on the rise again.,Government,805266,Positive,Health,True
1680,New tech gadget just released! #excited,Online Forum,722555,Positive,Conspiracy,False
1681,Just saw a UFO in my backyard! 👽,Online Forum,394330,Positive,Cybersecurity,False
1682,Just saw a UFO in my backyard! 👽,Government,870726,Negative,Cybersecurity,False
1683,Community event happening this weekend! Join us!,Twitter,374934,Neutral,Celebrity,True
1684,Weather forecast: Expect rain showers tomorrow.,Government,656654,Neutral,Cybersecurity,True
1685,New tech gadget just released! #excited,Tech Magazine,783461,Positive,Weather,False
1686,COVID-19 update: Cases are on the rise again.,Online Forum,906880,Negative,Community,True
1687,Conspiracy theories are everywhere these days...,Government,923212,Negative,Cybersecurity,True
1688,Community event happening this weekend! Join us!,Tech Magazine,202304,Negative,UFO,True
1689,Community event happening this weekend! Join us!,Gossip Magazine,169584,Negative,Celebrity,True
1690,Weather forecast: Expect rain showers tomorrow.,Twitter,883404,Positive,Celebrity,True
1691,Just saw a UFO in my backyard! 👽,Health Magazine,586520,Neutral,Weather,False
1692,Just saw a UFO in my backyard! 👽,Tech Magazine,680347,Negative,Health,False
1693,Protect your data with the latest cybersecurity measures.,Health Magazine,827738,Negative,COVID-19,True
1694,Celebrity gossip: What's happening in Hollywood?,Health Magazine,430210,Neutral,Animals,False
1695,COVID-19 update: Cases are on the rise again.,Tech Magazine,978763,Neutral,Cybersecurity,False
1696,Community event happening this weekend! Join us!,Social Media,302406,Positive,Community,False
1697,Community event happening this weekend! Join us!,Twitter,443465,Positive,Animals,False
1698,Protect your data with the latest cybersecurity measures.,Online Forum,613212,Neutral,Conspiracy,False
1699,COVID-19 update: Cases are on the rise again.,Tech Magazine,334062,Negative,COVID-19,False
1700,Feeling great today! #positivevibes,Twitter,193050,Positive,Conspiracy,False
1701,Just discovered a new species of butterfly!,Gossip Magazine,729483,Neutral,Community,True
1702,Celebrity gossip: What's happening in Hollywood?,Government,700686,Neutral,COVID-19,True
1703,Protect your data with the latest cybersecurity measures.,Health Magazine,443379,Neutral,COVID-19,True
1704,Protect your data with the latest cybersecurity measures.,Science Journal,220620,Neutral,Cybersecurity,True
1705,COVID-19 update: Cases are on the rise again.,Twitter,910018,Neutral,Health,True
1706,Conspiracy theories are everywhere these days...,Tech Magazine,415499,Negative,UFO,False
1707,Celebrity gossip: What's happening in Hollywood?,News,134509,Positive,Health,False
1708,Conspiracy theories are everywhere these days...,Gossip Magazine,252564,Neutral,Weather,True
1709,Celebrity gossip: What's happening in Hollywood?,Twitter,584229,Positive,Tech,False
1710,Conspiracy theories are everywhere these days...,Gossip Magazine,216005,Neutral,Animals,True
1711,Weather forecast: Expect rain showers tomorrow.,Government,425741,Positive,Discovery,True
1712,Just saw a UFO in my backyard! 👽,Science Journal,281622,Neutral,COVID-19,True
1713,Animals are so fascinating!,Government,202231,Neutral,UFO,True
1714,New tech gadget just released! #excited,Twitter,257969,Neutral,Cybersecurity,False
1715,Community event happening this weekend! Join us!,Government,727500,Negative,Conspiracy,False
1716,New tech gadget just released! #excited,Online Forum,319750,Negative,Conspiracy,True
1717,Feeling great today! #positivevibes,Government,417449,Neutral,Conspiracy,True
1718,Community event happening this weekend! Join us!,Health Magazine,961191,Neutral,COVID-19,True
1719,Weather forecast: Expect rain showers tomorrow.,Social Media,586050,Positive,Tech,False
1720,Protect your data with the latest cybersecurity measures.,Health Magazine,472052,Positive,Animals,False
1721,Celebrity gossip: What's happening in Hollywood?,Government,852580,Positive,COVID-19,False
1722,Just discovered a new species of butterfly!,Science Journal,248563,Positive,Community,False
1723,Weather forecast: Expect rain showers tomorrow.,Online Forum,192130,Neutral,Celebrity,False
1724,Protect your data with the latest cybersecurity measures.,Social Media,545814,Negative,Conspiracy,True
1725,Feeling great today! #positivevibes,News,710103,Negative,Animals,True
1726,Just discovered a new species of butterfly!,Government,741411,Negative,Celebrity,False
1727,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,824139,Negative,Conspiracy,False
1728,COVID-19 update: Cases are on the rise again.,Health Magazine,589605,Neutral,Weather,False
1729,New tech gadget just released! #excited,Twitter,675106,Positive,Community,True
1730,New tech gadget just released! #excited,Gossip Magazine,495471,Neutral,Cybersecurity,False
1731,Conspiracy theories are everywhere these days...,Government,375079,Neutral,Discovery,True
1732,Protect your data with the latest cybersecurity measures.,Social Media,315466,Negative,Discovery,True
1733,Just discovered a new species of butterfly!,Gossip Magazine,394411,Neutral,UFO,True
1734,Celebrity gossip: What's happening in Hollywood?,Science Journal,229966,Positive,Cybersecurity,True
1735,Animals are so fascinating!,Government,908726,Positive,Discovery,True
1736,Community event happening this weekend! Join us!,News,535046,Negative,Celebrity,False
1737,New tech gadget just released! #excited,Twitter,270571,Neutral,Conspiracy,False
1738,Protect your data with the latest cybersecurity measures.,Government,342296,Negative,Conspiracy,True
1739,Just saw a UFO in my backyard! 👽,Online Forum,805453,Neutral,Cybersecurity,True
1740,Celebrity gossip: What's happening in Hollywood?,Online Forum,925797,Positive,Celebrity,False
1741,Celebrity gossip: What's happening in Hollywood?,Health Magazine,665404,Neutral,Community,True
1742,Community event happening this weekend! Join us!,Science Journal,285445,Neutral,Animals,True
1743,Community event happening this weekend! Join us!,Tech Magazine,363086,Positive,Weather,True
1744,Protect your data with the latest cybersecurity measures.,Social Media,715259,Positive,Animals,False
1745,Just discovered a new species of butterfly!,Social Media,984286,Neutral,UFO,True
1746,Just discovered a new species of butterfly!,Tech Magazine,469535,Negative,Animals,True
1747,Conspiracy theories are everywhere these days...,Science Journal,509558,Negative,Conspiracy,False
1748,COVID-19 update: Cases are on the rise again.,Science Journal,709799,Positive,Tech,True
1749,Celebrity gossip: What's happening in Hollywood?,News,964613,Negative,Health,True
1750,Conspiracy theories are everywhere these days...,News,482359,Neutral,Tech,False
1751,New tech gadget just released! #excited,Gossip Magazine,445319,Positive,Tech,True
1752,Weather forecast: Expect rain showers tomorrow.,Online Forum,319059,Positive,Discovery,True
1753,Community event happening this weekend! Join us!,Twitter,161755,Neutral,COVID-19,True
1754,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,674083,Neutral,Tech,True
1755,New tech gadget just released! #excited,Twitter,289957,Positive,Discovery,False
1756,COVID-19 update: Cases are on the rise again.,Social Media,572669,Negative,Animals,True
1757,Community event happening this weekend! Join us!,Gossip Magazine,739356,Negative,Conspiracy,False
1758,COVID-19 update: Cases are on the rise again.,News,416433,Neutral,Discovery,True
1759,Feeling great today! #positivevibes,Social Media,542526,Neutral,Discovery,False
1760,Feeling great today! #positivevibes,Gossip Magazine,812442,Positive,Discovery,False
1761,Just saw a UFO in my backyard! 👽,Government,253869,Negative,Health,True
1762,Animals are so fascinating!,Health Magazine,667144,Negative,Conspiracy,False
1763,Just saw a UFO in my backyard! 👽,Gossip Magazine,914653,Positive,Weather,True
1764,New tech gadget just released! #excited,Gossip Magazine,245353,Positive,Tech,False
1765,Protect your data with the latest cybersecurity measures.,Tech Magazine,152752,Negative,UFO,True
1766,Feeling great today! #positivevibes,Science Journal,620261,Positive,UFO,True
1767,Just saw a UFO in my backyard! 👽,Tech Magazine,588225,Positive,UFO,False
1768,Animals are so fascinating!,News,416774,Negative,Community,True
1769,Just saw a UFO in my backyard! 👽,Tech Magazine,325715,Negative,Weather,False
1770,Just discovered a new species of butterfly!,Science Journal,983737,Negative,COVID-19,False
1771,Feeling great today! #positivevibes,Health Magazine,944163,Neutral,Conspiracy,False
1772,New tech gadget just released! #excited,Social Media,290856,Positive,Animals,True
1773,Just discovered a new species of butterfly!,Twitter,825401,Negative,Cybersecurity,True
1774,Celebrity gossip: What's happening in Hollywood?,Health Magazine,796956,Negative,Weather,False
1775,COVID-19 update: Cases are on the rise again.,Science Journal,508624,Negative,UFO,True
1776,Just discovered a new species of butterfly!,Health Magazine,817423,Negative,Health,True
1777,Conspiracy theories are everywhere these days...,Science Journal,354916,Positive,Community,False
1778,Animals are so fascinating!,Science Journal,729776,Neutral,Discovery,False
1779,Just saw a UFO in my backyard! 👽,Online Forum,726694,Neutral,Health,False
1780,Feeling great today! #positivevibes,News,713782,Positive,Celebrity,False
1781,Community event happening this weekend! Join us!,Health Magazine,366441,Positive,Tech,False
1782,New tech gadget just released! #excited,Online Forum,948103,Positive,Community,True
1783,Conspiracy theories are everywhere these days...,Government,232412,Positive,COVID-19,True
1784,COVID-19 update: Cases are on the rise again.,News,417997,Neutral,Tech,True
1785,Animals are so fascinating!,Online Forum,972793,Negative,Animals,False
1786,Animals are so fascinating!,Government,587001,Neutral,Cybersecurity,True
1787,Feeling great today! #positivevibes,Gossip Magazine,373041,Neutral,UFO,False
1788,Community event happening this weekend! Join us!,Twitter,573130,Negative,Tech,False
1789,Animals are so fascinating!,Tech Magazine,986203,Neutral,COVID-19,False
1790,Community event happening this weekend! Join us!,Health Magazine,303068,Negative,Weather,True
1791,Conspiracy theories are everywhere these days...,Gossip Magazine,394089,Neutral,Tech,True
1792,Protect your data with the latest cybersecurity measures.,Tech Magazine,848154,Negative,Celebrity,False
1793,Just saw a UFO in my backyard! 👽,News,590264,Positive,UFO,True
1794,Conspiracy theories are everywhere these days...,Gossip Magazine,435278,Positive,Health,False
1795,Weather forecast: Expect rain showers tomorrow.,Health Magazine,259095,Neutral,Conspiracy,False
1796,COVID-19 update: Cases are on the rise again.,Tech Magazine,944260,Neutral,Tech,True
1797,Just saw a UFO in my backyard! 👽,News,644121,Negative,Conspiracy,True
1798,Animals are so fascinating!,Social Media,298581,Neutral,UFO,False
1799,Just discovered a new species of butterfly!,Science Journal,269597,Negative,Tech,False
1800,Just discovered a new species of butterfly!,Tech Magazine,615642,Negative,Weather,False
1801,Conspiracy theories are everywhere these days...,Gossip Magazine,474189,Neutral,Animals,True
1802,Community event happening this weekend! Join us!,Government,266761,Positive,Weather,False
1803,Feeling great today! #positivevibes,Health Magazine,808270,Positive,Community,False
1804,Conspiracy theories are everywhere these days...,Science Journal,731510,Positive,Cybersecurity,True
1805,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,352864,Positive,Cybersecurity,False
1806,Just discovered a new species of butterfly!,Social Media,622967,Negative,COVID-19,False
1807,COVID-19 update: Cases are on the rise again.,News,144465,Neutral,UFO,True
1808,Just saw a UFO in my backyard! 👽,Tech Magazine,407076,Negative,Animals,True
1809,Community event happening this weekend! Join us!,Online Forum,755304,Neutral,Discovery,True
1810,Animals are so fascinating!,News,385158,Negative,Animals,True
1811,Conspiracy theories are everywhere these days...,Gossip Magazine,573161,Neutral,Tech,False
1812,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,549403,Positive,Community,False
1813,Celebrity gossip: What's happening in Hollywood?,Twitter,444797,Neutral,UFO,True
1814,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,978274,Negative,Tech,False
1815,COVID-19 update: Cases are on the rise again.,Social Media,219710,Negative,COVID-19,True
1816,Conspiracy theories are everywhere these days...,Social Media,464077,Positive,Health,True
1817,Just saw a UFO in my backyard! 👽,Tech Magazine,472465,Positive,Community,True
1818,Weather forecast: Expect rain showers tomorrow.,Twitter,138226,Neutral,UFO,True
1819,Conspiracy theories are everywhere these days...,Science Journal,131042,Neutral,Weather,True
1820,Conspiracy theories are everywhere these days...,Social Media,304250,Negative,UFO,True
1821,Just saw a UFO in my backyard! 👽,Tech Magazine,927515,Negative,Discovery,True
1822,Conspiracy theories are everywhere these days...,Online Forum,341757,Neutral,Health,False
1823,Just discovered a new species of butterfly!,Science Journal,841011,Positive,Conspiracy,True
1824,Feeling great today! #positivevibes,Government,634532,Neutral,Animals,True
1825,Protect your data with the latest cybersecurity measures.,Government,693997,Neutral,UFO,True
1826,Feeling great today! #positivevibes,Gossip Magazine,233875,Neutral,UFO,False
1827,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,146169,Negative,Conspiracy,True
1828,Just saw a UFO in my backyard! 👽,News,139725,Negative,Health,False
1829,Just saw a UFO in my backyard! 👽,Tech Magazine,589949,Neutral,UFO,False
1830,Celebrity gossip: What's happening in Hollywood?,Twitter,918719,Positive,Discovery,True
1831,Community event happening this weekend! Join us!,Tech Magazine,288321,Negative,Discovery,False
1832,Just saw a UFO in my backyard! 👽,Online Forum,591665,Negative,COVID-19,True
1833,Community event happening this weekend! Join us!,Gossip Magazine,675012,Positive,UFO,True
1834,Protect your data with the latest cybersecurity measures.,News,720218,Negative,Cybersecurity,True
1835,Protect your data with the latest cybersecurity measures.,Health Magazine,382696,Negative,Celebrity,True
1836,Celebrity gossip: What's happening in Hollywood?,Health Magazine,902633,Positive,Discovery,True
1837,New tech gadget just released! #excited,Gossip Magazine,336379,Negative,Animals,False
1838,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,480240,Positive,Animals,True
1839,Community event happening this weekend! Join us!,Twitter,175792,Neutral,Discovery,True
1840,Conspiracy theories are everywhere these days...,Government,170783,Negative,Tech,False
1841,Community event happening this weekend! Join us!,Science Journal,980764,Neutral,Conspiracy,True
1842,COVID-19 update: Cases are on the rise again.,Government,983878,Positive,Cybersecurity,False
1843,Protect your data with the latest cybersecurity measures.,Online Forum,477460,Neutral,Celebrity,True
1844,Conspiracy theories are everywhere these days...,Social Media,330115,Positive,Animals,False
1845,Protect your data with the latest cybersecurity measures.,Tech Magazine,165424,Negative,Health,True
1846,New tech gadget just released! #excited,Social Media,490875,Positive,Celebrity,False
1847,Conspiracy theories are everywhere these days...,Gossip Magazine,615193,Positive,Animals,False
1848,Conspiracy theories are everywhere these days...,Gossip Magazine,130321,Negative,Discovery,False
1849,New tech gadget just released! #excited,Online Forum,756320,Neutral,Health,False
1850,Animals are so fascinating!,Gossip Magazine,286704,Negative,Weather,True
1851,Just discovered a new species of butterfly!,Twitter,464930,Neutral,UFO,True
1852,Weather forecast: Expect rain showers tomorrow.,News,688072,Positive,Community,False
1853,Feeling great today! #positivevibes,Twitter,447171,Negative,Health,False
1854,Just discovered a new species of butterfly!,Government,820605,Positive,Weather,False
1855,Just discovered a new species of butterfly!,News,982497,Positive,Health,False
1856,Feeling great today! #positivevibes,News,481250,Neutral,UFO,True
1857,Just discovered a new species of butterfly!,Tech Magazine,286346,Neutral,Celebrity,False
1858,New tech gadget just released! #excited,Twitter,899962,Neutral,COVID-19,False
1859,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,961116,Neutral,Tech,True
1860,Community event happening this weekend! Join us!,News,642022,Neutral,Health,False
1861,Animals are so fascinating!,Health Magazine,342654,Negative,Animals,True
